symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange,delta,gamma,theta,vega,rho,date,open,high,low,close,volume,EMA_20,EMA_50,EMA_200,SMA_20,ADX_14,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,OBV,CMF,return_1d,return_5d,volatility_20d
O:AAPL251121P00282500,2025-11-21,282.5,put,AAPL,american,BATO,-2.6690238265760768e-120,2.492587336694177e-120,-6.459565045624419e-119,7.577120080182974e-119,-5.8970702431059905e-121,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00285000,2025-11-21,285.0,put,AAPL,american,BATO,-6.484933302590077e-118,5.994953410473203e-118,-1.5535376636403433e-116,1.822382758571768e-116,-1.4328357937046868e-118,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00287500,2025-11-21,287.5,put,AAPL,american,BATO,-1.4212668033574505e-115,1.3005654821225114e-115,-3.3701643695705955e-114,3.9535388329674446e-114,-3.1403182289033894e-116,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00290000,2025-11-21,290.0,put,AAPL,american,BATO,-2.81608376947877e-113,2.5507743077768448e-113,-6.609575634757499e-112,7.754000408709492e-112,-6.222298476975276e-114,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00292500,2025-11-21,292.5,put,AAPL,american,BATO,-5.0555612202033835e-111,4.5327193119947484e-111,-1.174472483243604e-109,1.3778838563104853e-109,-1.1170740198062429e-111,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00297500,2025-11-21,297.5,put,AAPL,american,BATO,-1.222240545864928e-106,1.0736182665346212e-106,-2.7816227553822563e-105,3.2636507479813182e-105,-2.7007484756391306e-107,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00300000,2025-11-21,300.0,put,AAPL,american,BATO,-1.6526976372747728e-104,1.436900055769698e-104,-3.722688799532792e-103,4.3679770435760833e-103,-3.6519803419034544e-105,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00302500,2025-11-21,302.5,put,AAPL,american,BATO,-2.041419727938442e-102,1.7566972335162476e-102,-4.551019503838049e-101,5.340116146353898e-101,-4.51102253020479e-103,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00305000,2025-11-21,305.0,put,AAPL,american,BATO,-2.307800986690749e-100,1.965556416595391e-100,-5.0918860083066326e-99,5.975019119157437e-99,-5.099748997196311e-101,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00307500,2025-11-21,307.5,put,AAPL,american,BATO,-2.3921776791646928e-98,2.0164795640532683e-98,-5.223578546774953e-97,6.129818430487061e-97,-5.286299123980526e-99,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00310000,2025-11-21,310.0,put,AAPL,american,BATO,-2.2777033948869332e-96,1.9002076523835504e-96,-4.922166202986137e-95,5.7763679320012897e-95,-5.033422902098062e-97,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00400000,2025-11-21,400.0,put,AAPL,american,BATO,-1.5111253422373036e-44,8.481255912871137e-45,-2.1923604063341824e-43,2.5781842640593957e-43,-3.3422657089015136e-45,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00265000,2025-11-21,265.0,put,AAPL,american,BATO,-2.423265366644106e-138,2.429333504772593e-138,-6.297283459381495e-137,7.38483719687297e-137,-5.353496972724374e-139,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00270000,2025-11-21,270.0,put,AAPL,american,BATO,-6.1699172828023415e-133,6.061622939305617e-133,-1.571171407686562e-131,1.842649371428848e-131,-1.3631042257755092e-133,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00312500,2025-11-21,312.5,put,AAPL,american,BATO,-1.9955734010146307e-94,1.6476499811737555e-94,-4.2677682869891295e-93,5.008627611027823e-93,-4.4100347321515686e-95,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00295000,2025-11-21,295.0,put,AAPL,american,BATO,-8.240873559772593e-109,7.313384705567632e-109,-1.8948930627099592e-107,2.2231676014270987e-107,-1.8209298781060177e-109,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00317500,2025-11-21,317.5,put,AAPL,american,BATO,-1.2015416856685339e-90,9.716071527901293e-91,-2.5164433016833048e-89,2.9535510989233425e-89,-2.655397594688807e-91,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00330000,2025-11-21,330.0,put,AAPL,american,BATO,-8.827500113336772e-82,6.772812573160068e-82,-1.753728151549781e-80,2.0588411644371302e-80,-1.9510634026942293e-82,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00315000,2025-11-21,315.0,put,AAPL,american,BATO,-1.6115450955636786e-92,1.3168081611405236e-92,-3.410662900324262e-91,4.0029143262677416e-91,-3.5614341579746736e-93,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00335000,2025-11-21,335.0,put,AAPL,american,BATO,-1.8731968608611004e-78,1.4070017537809536e-78,-3.642877528303417e-77,4.277090348844356e-77,-4.140330982674305e-79,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00340000,2025-11-21,340.0,put,AAPL,american,BATO,-3.0267984569453456e-75,2.2254446241400504e-75,-5.761322983773611e-74,6.76504325472136e-74,-6.690423790278872e-76,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00345000,2025-11-21,345.0,put,AAPL,american,BATO,-3.762725262772154e-72,2.707674203893744e-72,-7.0090000428343135e-71,8.2309543496786e-71,-8.31747755890909e-73,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00355000,2025-11-21,355.0,put,AAPL,american,BATO,-2.752094642193317e-66,1.8961780394566548e-66,-4.907306121204993e-65,5.76411846712828e-65,-6.084041356807168e-67,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00320000,2025-11-21,320.0,put,AAPL,american,BATO,-8.284283005872908e-89,6.629292749398196e-89,-1.7168942356180615e-87,2.015213126914776e-87,-1.830855235430045e-89,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00360000,2025-11-21,360.0,put,AAPL,american,BATO,-1.6488552355118253e-63,1.11135236814394e-63,-2.8758474403882115e-62,3.3783571876725492e-62,-3.6452895656112576e-64,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00370000,2025-11-21,370.0,put,AAPL,american,BATO,-3.029714851195993e-58,1.9531833207833054e-58,-5.0530364798370045e-57,5.937406622555364e-57,-6.69876261763953e-59,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00350000,2025-11-21,350.0,put,AAPL,american,BATO,-3.6339906338334493e-69,2.559016741585933e-69,-6.6234715121725035e-68,7.77905626525061e-68,-8.033272144381994e-70,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00380000,2025-11-21,380.0,put,AAPL,american,BATO,-2.4005293739564637e-53,1.4790353541214263e-53,-3.825397356634742e-52,4.496062511445308e-52,-5.308183573573877e-54,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00365000,2025-11-21,365.0,put,AAPL,american,BATO,-7.881335022824658e-61,5.1957182607181e-61,-1.3443369823327345e-59,1.5794263488666157e-59,-1.742491347901563e-61,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00105000,2025-11-21,105.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00375000,2025-11-21,375.0,put,AAPL,american,BATO,-9.438724384713076e-56,5.949282738974333e-56,-1.538931231046325e-54,1.8084995073414018e-54,-2.087030590883687e-56,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00395000,2025-11-21,395.0,put,AAPL,american,BATO,-1.2514197198564443e-46,7.191996293860748e-47,-1.8593706565989538e-45,2.1862672064718066e-45,-2.767685921979866e-47,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00322500,2025-11-21,322.5,put,AAPL,american,BATO,-5.29017612219223e-87,4.189198927571807e-87,-1.08489313340669e-85,1.2734584199598636e-85,-1.1691700559212263e-87,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00385000,2025-11-21,385.0,put,AAPL,american,BATO,-5.018939927448164e-51,3.022103513398635e-51,-7.815357549508367e-50,9.18677587688228e-50,-1.1098775411884652e-51,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251121P00390000,2025-11-21,390.0,put,AAPL,american,BATO,-8.684043188101899e-49,5.109118065899413e-49,-1.3210674642654836e-47,1.5531010897493687e-47,-1.920480906178461e-49,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00170000,2025-11-28,170.0,call,AAPL,american,BATO,1.0,4.864744589398252e-190,-0.0232271382957444,2.3414569874255684e-188,0.0882631255238289,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00110000,2025-11-28,110.0,call,AAPL,american,BATO,1.0,0.0,-0.0150293247795993,0.0,0.0571114341624775,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00130000,2025-11-28,130.0,call,AAPL,american,BATO,1.0,3.358557956357076e-270,-0.017761929284981,1.6165122032765846e-268,0.067495331282928,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00120000,2025-11-28,120.0,call,AAPL,american,BATO,1.0,7.098548869114901e-297,-0.0163956270322902,3.416612433547492e-295,0.0623033827227028,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00140000,2025-11-28,140.0,call,AAPL,american,BATO,1.0,1.2404277907325332e-246,-0.0191282315376719,5.970320259643505e-245,0.0726872798431532,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00145000,2025-11-28,145.0,call,AAPL,american,BATO,1.0,7.4845048674408176e-236,-0.0198113826640173,3.602377452144452e-234,0.0752832541232658,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00150000,2025-11-28,150.0,call,AAPL,american,BATO,1.0,1.1426868025284918e-225,-0.0204945337903627,5.499881749290917e-224,0.0778792284033785,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00155000,2025-11-28,155.0,call,AAPL,american,BATO,1.0,4.914425398413186e-216,-0.0211776849167081,2.365368926741454e-214,0.0804752026834911,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00160000,2025-11-28,160.0,call,AAPL,american,BATO,1.0,6.553926675126469e-207,-0.0218608360430536,3.1544795675383844e-205,0.0830711769636037,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00125000,2025-11-28,125.0,call,AAPL,american,BATO,1.0,4.109794756211668e-283,-0.0170787781586356,1.9780910327312954e-281,0.0648993570028154,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00165000,2025-11-28,165.0,call,AAPL,american,BATO,1.0,2.954304502709593e-198,-0.022543987169399,1.421940410998606e-196,0.0856671512437163,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00135000,2025-11-28,135.0,call,AAPL,american,BATO,1.0,4.611744437911283e-258,-0.0184450804113264,2.2196851324735358e-256,0.0700913055630406,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00210000,2025-11-28,210.0,call,AAPL,american,BATO,1.0,6.4153269149033535e-137,-0.0286923473065078,3.0877699240892384e-135,0.1090309197647299,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
O:AAPL251128C00245000,2025-11-28,245.0,call,AAPL,american,BATO,1.0,9.70962778001372e-104,-0.0334744051909258,4.673354457366634e-102,0.1272027397255182,2025-11-06,667.91,671.08,661.205,670.97,100563537.0,674.6851532551116,664.5985955281917,614.8491945158795,674.0580000000001,15.90214838526797,48.426388063350934,3.831507150368793,-1.119722427272002,4.951229577640795,657.0454057796644,674.0580000000001,691.0705942203358,5.047813161578291,0.40924370616243544,858559296.0,0.15078919385443607,-0.009755305646565793,-0.016259566607043197,0.007481626038985726
