symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange
O:AAPL260116P00075000,2026-01-16,75.0,put,AAPL,american,BATO
O:AAPL260116P00080000,2026-01-16,80.0,put,AAPL,american,BATO
O:AAPL260116P00085000,2026-01-16,85.0,put,AAPL,american,BATO
O:AAPL260116P00090000,2026-01-16,90.0,put,AAPL,american,BATO
O:AAPL260116P00095000,2026-01-16,95.0,put,AAPL,american,BATO
O:AAPL260116P00100000,2026-01-16,100.0,put,AAPL,american,BATO
O:AAPL260116P00105000,2026-01-16,105.0,put,AAPL,american,BATO
O:AAPL260116P00110000,2026-01-16,110.0,put,AAPL,american,BATO
O:AAPL260116P00115000,2026-01-16,115.0,put,AAPL,american,BATO
O:AAPL260116P00120000,2026-01-16,120.0,put,AAPL,american,BATO
O:AAPL260116P00125000,2026-01-16,125.0,put,AAPL,american,BATO
O:AAPL260116P00130000,2026-01-16,130.0,put,AAPL,american,BATO
O:AAPL260116P00135000,2026-01-16,135.0,put,AAPL,american,BATO
O:AAPL260116P00140000,2026-01-16,140.0,put,AAPL,american,BATO
O:AAPL260116P00145000,2026-01-16,145.0,put,AAPL,american,BATO
O:AAPL260116P00150000,2026-01-16,150.0,put,AAPL,american,BATO
O:AAPL260116P00155000,2026-01-16,155.0,put,AAPL,american,BATO
O:AAPL260116P00160000,2026-01-16,160.0,put,AAPL,american,BATO
O:AAPL260116P00165000,2026-01-16,165.0,put,AAPL,american,BATO
O:AAPL260116P00170000,2026-01-16,170.0,put,AAPL,american,BATO
O:AAPL260116P00175000,2026-01-16,175.0,put,AAPL,american,BATO
O:AAPL260116P00180000,2026-01-16,180.0,put,AAPL,american,BATO
O:AAPL260116P00185000,2026-01-16,185.0,put,AAPL,american,BATO
O:AAPL260116P00190000,2026-01-16,190.0,put,AAPL,american,BATO
O:AAPL260116P00195000,2026-01-16,195.0,put,AAPL,american,BATO
O:AAPL260116P00200000,2026-01-16,200.0,put,AAPL,american,BATO
O:AAPL260116P00205000,2026-01-16,205.0,put,AAPL,american,BATO
O:AAPL260116P00210000,2026-01-16,210.0,put,AAPL,american,BATO
O:AAPL260116P00215000,2026-01-16,215.0,put,AAPL,american,BATO
O:AAPL260116P00220000,2026-01-16,220.0,put,AAPL,american,BATO
O:AAPL260116P00225000,2026-01-16,225.0,put,AAPL,american,BATO
O:AAPL260116P00230000,2026-01-16,230.0,put,AAPL,american,BATO
O:AAPL260116P00235000,2026-01-16,235.0,put,AAPL,american,BATO
O:AAPL260116P00240000,2026-01-16,240.0,put,AAPL,american,BATO
O:AAPL260116P00245000,2026-01-16,245.0,put,AAPL,american,BATO
O:AAPL260116P00250000,2026-01-16,250.0,put,AAPL,american,BATO
O:AAPL260116P00255000,2026-01-16,255.0,put,AAPL,american,BATO
O:AAPL260116P00260000,2026-01-16,260.0,put,AAPL,american,BATO
O:AAPL260116P00265000,2026-01-16,265.0,put,AAPL,american,BATO
O:AAPL260116P00270000,2026-01-16,270.0,put,AAPL,american,BATO
O:AAPL260116P00275000,2026-01-16,275.0,put,AAPL,american,BATO
O:AAPL260116P00280000,2026-01-16,280.0,put,AAPL,american,BATO
O:AAPL260116P00285000,2026-01-16,285.0,put,AAPL,american,BATO
O:AAPL260116P00290000,2026-01-16,290.0,put,AAPL,american,BATO
O:AAPL260116P00295000,2026-01-16,295.0,put,AAPL,american,BATO
O:AAPL260116P00300000,2026-01-16,300.0,put,AAPL,american,BATO
O:AAPL260116P00305000,2026-01-16,305.0,put,AAPL,american,BATO
O:AAPL260116P00310000,2026-01-16,310.0,put,AAPL,american,BATO
O:AAPL260116P00315000,2026-01-16,315.0,put,AAPL,american,BATO
O:AAPL260116P00320000,2026-01-16,320.0,put,AAPL,american,BATO
O:AAPL260116P00325000,2026-01-16,325.0,put,AAPL,american,BATO
O:AAPL260116P00330000,2026-01-16,330.0,put,AAPL,american,BATO
O:AAPL260116P00335000,2026-01-16,335.0,put,AAPL,american,BATO
O:AAPL260116P00340000,2026-01-16,340.0,put,AAPL,american,BATO
O:AAPL260116P00350000,2026-01-16,350.0,put,AAPL,american,BATO
O:AAPL260116P00360000,2026-01-16,360.0,put,AAPL,american,BATO
O:AAPL260116P00370000,2026-01-16,370.0,put,AAPL,american,BATO
O:AAPL260116P00380000,2026-01-16,380.0,put,AAPL,american,BATO
O:AAPL260116P00390000,2026-01-16,390.0,put,AAPL,american,BATO
O:AAPL260116P00400000,2026-01-16,400.0,put,AAPL,american,BATO
O:AAPL260116P00410000,2026-01-16,410.0,put,AAPL,american,BATO
O:AAPL260116P00420000,2026-01-16,420.0,put,AAPL,american,BATO
O:AAPL260116P00430000,2026-01-16,430.0,put,AAPL,american,BATO
O:AAPL260116P00440000,2026-01-16,440.0,put,AAPL,american,BATO
O:AAPL260116P00450000,2026-01-16,450.0,put,AAPL,american,BATO
O:AAPL260220C00100000,2026-02-20,100.0,call,AAPL,american,BATO
O:AAPL260220C00105000,2026-02-20,105.0,call,AAPL,american,BATO
O:AAPL260220C00110000,2026-02-20,110.0,call,AAPL,american,BATO
O:AAPL260220C00115000,2026-02-20,115.0,call,AAPL,american,BATO
O:AAPL260220C00120000,2026-02-20,120.0,call,AAPL,american,BATO
O:AAPL260220C00125000,2026-02-20,125.0,call,AAPL,american,BATO
O:AAPL260220C00130000,2026-02-20,130.0,call,AAPL,american,BATO
O:AAPL260220C00135000,2026-02-20,135.0,call,AAPL,american,BATO
O:AAPL260220C00140000,2026-02-20,140.0,call,AAPL,american,BATO
O:AAPL260220C00145000,2026-02-20,145.0,call,AAPL,american,BATO
O:AAPL260220C00150000,2026-02-20,150.0,call,AAPL,american,BATO
O:AAPL260220C00155000,2026-02-20,155.0,call,AAPL,american,BATO
O:AAPL260220C00160000,2026-02-20,160.0,call,AAPL,american,BATO
O:AAPL260220C00165000,2026-02-20,165.0,call,AAPL,american,BATO
O:AAPL260220C00170000,2026-02-20,170.0,call,AAPL,american,BATO
O:AAPL260220C00175000,2026-02-20,175.0,call,AAPL,american,BATO
O:AAPL260220C00180000,2026-02-20,180.0,call,AAPL,american,BATO
O:AAPL260220C00185000,2026-02-20,185.0,call,AAPL,american,BATO
O:AAPL260220C00190000,2026-02-20,190.0,call,AAPL,american,BATO
O:AAPL260220C00195000,2026-02-20,195.0,call,AAPL,american,BATO
O:AAPL260220C00200000,2026-02-20,200.0,call,AAPL,american,BATO
O:AAPL260220C00205000,2026-02-20,205.0,call,AAPL,american,BATO
O:AAPL260220C00210000,2026-02-20,210.0,call,AAPL,american,BATO
O:AAPL260220C00215000,2026-02-20,215.0,call,AAPL,american,BATO
O:AAPL260220C00220000,2026-02-20,220.0,call,AAPL,american,BATO
O:AAPL260220C00225000,2026-02-20,225.0,call,AAPL,american,BATO
O:AAPL260220C00230000,2026-02-20,230.0,call,AAPL,american,BATO
O:AAPL260220C00235000,2026-02-20,235.0,call,AAPL,american,BATO
O:AAPL260220C00240000,2026-02-20,240.0,call,AAPL,american,BATO
O:AAPL260220C00245000,2026-02-20,245.0,call,AAPL,american,BATO
O:AAPL260220C00250000,2026-02-20,250.0,call,AAPL,american,BATO
O:AAPL260220C00255000,2026-02-20,255.0,call,AAPL,american,BATO
O:AAPL260220C00260000,2026-02-20,260.0,call,AAPL,american,BATO
O:AAPL260220C00265000,2026-02-20,265.0,call,AAPL,american,BATO
O:AAPL260220C00270000,2026-02-20,270.0,call,AAPL,american,BATO
O:AAPL260220C00275000,2026-02-20,275.0,call,AAPL,american,BATO
O:AAPL260220C00280000,2026-02-20,280.0,call,AAPL,american,BATO
O:AAPL260220C00285000,2026-02-20,285.0,call,AAPL,american,BATO
O:AAPL260220C00290000,2026-02-20,290.0,call,AAPL,american,BATO
O:AAPL260220C00295000,2026-02-20,295.0,call,AAPL,american,BATO
O:AAPL260220C00300000,2026-02-20,300.0,call,AAPL,american,BATO
O:AAPL260220C00310000,2026-02-20,310.0,call,AAPL,american,BATO
O:AAPL260220C00320000,2026-02-20,320.0,call,AAPL,american,BATO
O:AAPL260220C00330000,2026-02-20,330.0,call,AAPL,american,BATO
O:AAPL260220C00340000,2026-02-20,340.0,call,AAPL,american,BATO
O:AAPL260220C00350000,2026-02-20,350.0,call,AAPL,american,BATO
O:AAPL260220C00360000,2026-02-20,360.0,call,AAPL,american,BATO
O:AAPL260220C00370000,2026-02-20,370.0,call,AAPL,american,BATO
O:AAPL260220C00380000,2026-02-20,380.0,call,AAPL,american,BATO
O:AAPL260220C00390000,2026-02-20,390.0,call,AAPL,american,BATO
O:AAPL260220C00400000,2026-02-20,400.0,call,AAPL,american,BATO
O:AAPL260220C00410000,2026-02-20,410.0,call,AAPL,american,BATO
O:AAPL260220C00420000,2026-02-20,420.0,call,AAPL,american,BATO
O:AAPL260220C00430000,2026-02-20,430.0,call,AAPL,american,BATO
O:AAPL260220C00440000,2026-02-20,440.0,call,AAPL,american,BATO
O:AAPL260220C00450000,2026-02-20,450.0,call,AAPL,american,BATO
O:AAPL260220P00100000,2026-02-20,100.0,put,AAPL,american,BATO
O:AAPL260220P00105000,2026-02-20,105.0,put,AAPL,american,BATO
O:AAPL260220P00110000,2026-02-20,110.0,put,AAPL,american,BATO
O:AAPL260220P00115000,2026-02-20,115.0,put,AAPL,american,BATO
O:AAPL260220P00120000,2026-02-20,120.0,put,AAPL,american,BATO
O:AAPL260220P00125000,2026-02-20,125.0,put,AAPL,american,BATO
O:AAPL260220P00130000,2026-02-20,130.0,put,AAPL,american,BATO
O:AAPL260220P00135000,2026-02-20,135.0,put,AAPL,american,BATO
O:AAPL260220P00140000,2026-02-20,140.0,put,AAPL,american,BATO
O:AAPL260220P00145000,2026-02-20,145.0,put,AAPL,american,BATO
O:AAPL260220P00150000,2026-02-20,150.0,put,AAPL,american,BATO
O:AAPL260220P00155000,2026-02-20,155.0,put,AAPL,american,BATO
O:AAPL260220P00160000,2026-02-20,160.0,put,AAPL,american,BATO
O:AAPL260220P00165000,2026-02-20,165.0,put,AAPL,american,BATO
O:AAPL260220P00170000,2026-02-20,170.0,put,AAPL,american,BATO
O:AAPL260220P00175000,2026-02-20,175.0,put,AAPL,american,BATO
O:AAPL260220P00180000,2026-02-20,180.0,put,AAPL,american,BATO
O:AAPL260220P00185000,2026-02-20,185.0,put,AAPL,american,BATO
O:AAPL260220P00190000,2026-02-20,190.0,put,AAPL,american,BATO
O:AAPL260220P00195000,2026-02-20,195.0,put,AAPL,american,BATO
O:AAPL260220P00200000,2026-02-20,200.0,put,AAPL,american,BATO
O:AAPL260220P00205000,2026-02-20,205.0,put,AAPL,american,BATO
O:AAPL260220P00210000,2026-02-20,210.0,put,AAPL,american,BATO
O:AAPL260220P00215000,2026-02-20,215.0,put,AAPL,american,BATO
O:AAPL260220P00220000,2026-02-20,220.0,put,AAPL,american,BATO
O:AAPL260220P00225000,2026-02-20,225.0,put,AAPL,american,BATO
O:AAPL260220P00230000,2026-02-20,230.0,put,AAPL,american,BATO
O:AAPL260220P00235000,2026-02-20,235.0,put,AAPL,american,BATO
O:AAPL260220P00240000,2026-02-20,240.0,put,AAPL,american,BATO
O:AAPL260220P00245000,2026-02-20,245.0,put,AAPL,american,BATO
O:AAPL260220P00250000,2026-02-20,250.0,put,AAPL,american,BATO
O:AAPL260220P00255000,2026-02-20,255.0,put,AAPL,american,BATO
O:AAPL260220P00260000,2026-02-20,260.0,put,AAPL,american,BATO
O:AAPL260220P00265000,2026-02-20,265.0,put,AAPL,american,BATO
O:AAPL260220P00270000,2026-02-20,270.0,put,AAPL,american,BATO
O:AAPL260220P00275000,2026-02-20,275.0,put,AAPL,american,BATO
O:AAPL260220P00280000,2026-02-20,280.0,put,AAPL,american,BATO
O:AAPL260220P00285000,2026-02-20,285.0,put,AAPL,american,BATO
O:AAPL260220P00290000,2026-02-20,290.0,put,AAPL,american,BATO
O:AAPL260220P00295000,2026-02-20,295.0,put,AAPL,american,BATO
O:AAPL260220P00300000,2026-02-20,300.0,put,AAPL,american,BATO
O:AAPL260220P00310000,2026-02-20,310.0,put,AAPL,american,BATO
O:AAPL260220P00320000,2026-02-20,320.0,put,AAPL,american,BATO
O:AAPL260220P00330000,2026-02-20,330.0,put,AAPL,american,BATO
O:AAPL260220P00340000,2026-02-20,340.0,put,AAPL,american,BATO
O:AAPL260220P00350000,2026-02-20,350.0,put,AAPL,american,BATO
O:AAPL260220P00360000,2026-02-20,360.0,put,AAPL,american,BATO
O:AAPL260220P00370000,2026-02-20,370.0,put,AAPL,american,BATO
O:AAPL260220P00380000,2026-02-20,380.0,put,AAPL,american,BATO
O:AAPL260220P00390000,2026-02-20,390.0,put,AAPL,american,BATO
O:AAPL260220P00400000,2026-02-20,400.0,put,AAPL,american,BATO
O:AAPL260220P00410000,2026-02-20,410.0,put,AAPL,american,BATO
O:AAPL260220P00420000,2026-02-20,420.0,put,AAPL,american,BATO
O:AAPL260220P00430000,2026-02-20,430.0,put,AAPL,american,BATO
O:AAPL260220P00440000,2026-02-20,440.0,put,AAPL,american,BATO
O:AAPL260220P00450000,2026-02-20,450.0,put,AAPL,american,BATO
O:AAPL260320C00090000,2026-03-20,90.0,call,AAPL,american,BATO
O:AAPL260320C00095000,2026-03-20,95.0,call,AAPL,american,BATO
O:AAPL260320C00100000,2026-03-20,100.0,call,AAPL,american,BATO
O:AAPL260320C00105000,2026-03-20,105.0,call,AAPL,american,BATO
O:AAPL260320C00110000,2026-03-20,110.0,call,AAPL,american,BATO
O:AAPL260320C00115000,2026-03-20,115.0,call,AAPL,american,BATO
O:AAPL260320C00120000,2026-03-20,120.0,call,AAPL,american,BATO
O:AAPL260320C00125000,2026-03-20,125.0,call,AAPL,american,BATO
O:AAPL260320C00130000,2026-03-20,130.0,call,AAPL,american,BATO
O:AAPL260320C00135000,2026-03-20,135.0,call,AAPL,american,BATO
O:AAPL260320C00140000,2026-03-20,140.0,call,AAPL,american,BATO
O:AAPL260320C00145000,2026-03-20,145.0,call,AAPL,american,BATO
O:AAPL260320C00150000,2026-03-20,150.0,call,AAPL,american,BATO
O:AAPL260320C00155000,2026-03-20,155.0,call,AAPL,american,BATO
O:AAPL260320C00160000,2026-03-20,160.0,call,AAPL,american,BATO
O:AAPL260320C00165000,2026-03-20,165.0,call,AAPL,american,BATO
O:AAPL260320C00170000,2026-03-20,170.0,call,AAPL,american,BATO
O:AAPL260320C00175000,2026-03-20,175.0,call,AAPL,american,BATO
O:AAPL260320C00180000,2026-03-20,180.0,call,AAPL,american,BATO
O:AAPL260320C00185000,2026-03-20,185.0,call,AAPL,american,BATO
O:AAPL260320C00190000,2026-03-20,190.0,call,AAPL,american,BATO
O:AAPL260320C00195000,2026-03-20,195.0,call,AAPL,american,BATO
O:AAPL260320C00200000,2026-03-20,200.0,call,AAPL,american,BATO
O:AAPL260320C00210000,2026-03-20,210.0,call,AAPL,american,BATO
O:AAPL260320C00220000,2026-03-20,220.0,call,AAPL,american,BATO
O:AAPL260320C00230000,2026-03-20,230.0,call,AAPL,american,BATO
O:AAPL260320C00240000,2026-03-20,240.0,call,AAPL,american,BATO
O:AAPL260320C00250000,2026-03-20,250.0,call,AAPL,american,BATO
O:AAPL260320C00260000,2026-03-20,260.0,call,AAPL,american,BATO
O:AAPL260320C00270000,2026-03-20,270.0,call,AAPL,american,BATO
O:AAPL260320C00280000,2026-03-20,280.0,call,AAPL,american,BATO
O:AAPL260320C00290000,2026-03-20,290.0,call,AAPL,american,BATO
O:AAPL260320C00300000,2026-03-20,300.0,call,AAPL,american,BATO
O:AAPL260320C00310000,2026-03-20,310.0,call,AAPL,american,BATO
O:AAPL260320C00320000,2026-03-20,320.0,call,AAPL,american,BATO
O:AAPL260320C00330000,2026-03-20,330.0,call,AAPL,american,BATO
O:AAPL260320C00340000,2026-03-20,340.0,call,AAPL,american,BATO
O:AAPL260320C00350000,2026-03-20,350.0,call,AAPL,american,BATO
O:AAPL260320C00360000,2026-03-20,360.0,call,AAPL,american,BATO
O:AAPL260320C00370000,2026-03-20,370.0,call,AAPL,american,BATO
O:AAPL260320C00380000,2026-03-20,380.0,call,AAPL,american,BATO
O:AAPL260320C00390000,2026-03-20,390.0,call,AAPL,american,BATO
O:AAPL260320C00400000,2026-03-20,400.0,call,AAPL,american,BATO
O:AAPL260320C00410000,2026-03-20,410.0,call,AAPL,american,BATO
O:AAPL260320C00420000,2026-03-20,420.0,call,AAPL,american,BATO
O:AAPL260320C00430000,2026-03-20,430.0,call,AAPL,american,BATO
O:AAPL260320C00440000,2026-03-20,440.0,call,AAPL,american,BATO
O:AAPL260320C00450000,2026-03-20,450.0,call,AAPL,american,BATO
O:AAPL260320P00090000,2026-03-20,90.0,put,AAPL,american,BATO
O:AAPL260320P00095000,2026-03-20,95.0,put,AAPL,american,BATO
O:AAPL260320P00100000,2026-03-20,100.0,put,AAPL,american,BATO
O:AAPL260320P00105000,2026-03-20,105.0,put,AAPL,american,BATO
O:AAPL260320P00110000,2026-03-20,110.0,put,AAPL,american,BATO
O:AAPL260320P00115000,2026-03-20,115.0,put,AAPL,american,BATO
O:AAPL260320P00120000,2026-03-20,120.0,put,AAPL,american,BATO
O:AAPL260320P00125000,2026-03-20,125.0,put,AAPL,american,BATO
O:AAPL260320P00130000,2026-03-20,130.0,put,AAPL,american,BATO
O:AAPL260320P00135000,2026-03-20,135.0,put,AAPL,american,BATO
O:AAPL260320P00140000,2026-03-20,140.0,put,AAPL,american,BATO
O:AAPL260320P00145000,2026-03-20,145.0,put,AAPL,american,BATO
O:AAPL260320P00150000,2026-03-20,150.0,put,AAPL,american,BATO
O:AAPL260320P00155000,2026-03-20,155.0,put,AAPL,american,BATO
O:AAPL260320P00160000,2026-03-20,160.0,put,AAPL,american,BATO
O:AAPL260320P00165000,2026-03-20,165.0,put,AAPL,american,BATO
O:AAPL260320P00170000,2026-03-20,170.0,put,AAPL,american,BATO
O:AAPL260320P00175000,2026-03-20,175.0,put,AAPL,american,BATO
O:AAPL260320P00180000,2026-03-20,180.0,put,AAPL,american,BATO
O:AAPL260320P00185000,2026-03-20,185.0,put,AAPL,american,BATO
O:AAPL260320P00190000,2026-03-20,190.0,put,AAPL,american,BATO
O:AAPL260320P00195000,2026-03-20,195.0,put,AAPL,american,BATO
O:AAPL260320P00200000,2026-03-20,200.0,put,AAPL,american,BATO
O:AAPL260320P00210000,2026-03-20,210.0,put,AAPL,american,BATO
O:AAPL260320P00220000,2026-03-20,220.0,put,AAPL,american,BATO
O:AAPL260320P00230000,2026-03-20,230.0,put,AAPL,american,BATO
O:AAPL260320P00240000,2026-03-20,240.0,put,AAPL,american,BATO
O:AAPL260320P00250000,2026-03-20,250.0,put,AAPL,american,BATO
O:AAPL260320P00260000,2026-03-20,260.0,put,AAPL,american,BATO
O:AAPL260320P00270000,2026-03-20,270.0,put,AAPL,american,BATO
O:AAPL260320P00280000,2026-03-20,280.0,put,AAPL,american,BATO
O:AAPL260320P00290000,2026-03-20,290.0,put,AAPL,american,BATO
O:AAPL260320P00300000,2026-03-20,300.0,put,AAPL,american,BATO
O:AAPL260320P00310000,2026-03-20,310.0,put,AAPL,american,BATO
O:AAPL260320P00320000,2026-03-20,320.0,put,AAPL,american,BATO
O:AAPL260320P00330000,2026-03-20,330.0,put,AAPL,american,BATO
O:AAPL260320P00340000,2026-03-20,340.0,put,AAPL,american,BATO
O:AAPL260320P00350000,2026-03-20,350.0,put,AAPL,american,BATO
O:AAPL260320P00360000,2026-03-20,360.0,put,AAPL,american,BATO
O:AAPL260320P00370000,2026-03-20,370.0,put,AAPL,american,BATO
O:AAPL260320P00380000,2026-03-20,380.0,put,AAPL,american,BATO
O:AAPL260320P00390000,2026-03-20,390.0,put,AAPL,american,BATO
O:AAPL260320P00400000,2026-03-20,400.0,put,AAPL,american,BATO
O:AAPL260320P00410000,2026-03-20,410.0,put,AAPL,american,BATO
O:AAPL260320P00420000,2026-03-20,420.0,put,AAPL,american,BATO
O:AAPL260320P00430000,2026-03-20,430.0,put,AAPL,american,BATO
O:AAPL260320P00440000,2026-03-20,440.0,put,AAPL,american,BATO
O:AAPL260320P00450000,2026-03-20,450.0,put,AAPL,american,BATO
O:AAPL260417C00120000,2026-04-17,120.0,call,AAPL,american,BATO
O:AAPL260417C00125000,2026-04-17,125.0,call,AAPL,american,BATO
O:AAPL260417C00130000,2026-04-17,130.0,call,AAPL,american,BATO
O:AAPL260417C00135000,2026-04-17,135.0,call,AAPL,american,BATO
O:AAPL260417C00140000,2026-04-17,140.0,call,AAPL,american,BATO
O:AAPL260417C00145000,2026-04-17,145.0,call,AAPL,american,BATO
O:AAPL260417C00150000,2026-04-17,150.0,call,AAPL,american,BATO
O:AAPL260417C00155000,2026-04-17,155.0,call,AAPL,american,BATO
O:AAPL260417C00160000,2026-04-17,160.0,call,AAPL,american,BATO
O:AAPL260417C00165000,2026-04-17,165.0,call,AAPL,american,BATO
O:AAPL260417C00170000,2026-04-17,170.0,call,AAPL,american,BATO
O:AAPL260417C00175000,2026-04-17,175.0,call,AAPL,american,BATO
O:AAPL260417C00180000,2026-04-17,180.0,call,AAPL,american,BATO
O:AAPL260417C00185000,2026-04-17,185.0,call,AAPL,american,BATO
O:AAPL260417C00190000,2026-04-17,190.0,call,AAPL,american,BATO
O:AAPL260417C00195000,2026-04-17,195.0,call,AAPL,american,BATO
O:AAPL260417C00200000,2026-04-17,200.0,call,AAPL,american,BATO
O:AAPL260417C00205000,2026-04-17,205.0,call,AAPL,american,BATO
O:AAPL260417C00210000,2026-04-17,210.0,call,AAPL,american,BATO
O:AAPL260417C00215000,2026-04-17,215.0,call,AAPL,american,BATO
O:AAPL260417C00220000,2026-04-17,220.0,call,AAPL,american,BATO
O:AAPL260417C00225000,2026-04-17,225.0,call,AAPL,american,BATO
O:AAPL260417C00230000,2026-04-17,230.0,call,AAPL,american,BATO
O:AAPL260417C00235000,2026-04-17,235.0,call,AAPL,american,BATO
O:AAPL260417C00240000,2026-04-17,240.0,call,AAPL,american,BATO
O:AAPL260417C00245000,2026-04-17,245.0,call,AAPL,american,BATO
O:AAPL260417C00250000,2026-04-17,250.0,call,AAPL,american,BATO
O:AAPL260417C00255000,2026-04-17,255.0,call,AAPL,american,BATO
O:AAPL260417C00260000,2026-04-17,260.0,call,AAPL,american,BATO
O:AAPL260417C00265000,2026-04-17,265.0,call,AAPL,american,BATO
O:AAPL260417C00270000,2026-04-17,270.0,call,AAPL,american,BATO
O:AAPL260417C00275000,2026-04-17,275.0,call,AAPL,american,BATO
O:AAPL260417C00280000,2026-04-17,280.0,call,AAPL,american,BATO
O:AAPL260417C00285000,2026-04-17,285.0,call,AAPL,american,BATO
O:AAPL260417C00290000,2026-04-17,290.0,call,AAPL,american,BATO
O:AAPL260417C00295000,2026-04-17,295.0,call,AAPL,american,BATO
O:AAPL260417C00300000,2026-04-17,300.0,call,AAPL,american,BATO
O:AAPL260417C00305000,2026-04-17,305.0,call,AAPL,american,BATO
O:AAPL260417C00310000,2026-04-17,310.0,call,AAPL,american,BATO
O:AAPL260417C00315000,2026-04-17,315.0,call,AAPL,american,BATO
O:AAPL260417C00320000,2026-04-17,320.0,call,AAPL,american,BATO
O:AAPL260417C00325000,2026-04-17,325.0,call,AAPL,american,BATO
O:AAPL260417C00330000,2026-04-17,330.0,call,AAPL,american,BATO
O:AAPL260417C00340000,2026-04-17,340.0,call,AAPL,american,BATO
O:AAPL260417C00350000,2026-04-17,350.0,call,AAPL,american,BATO
O:AAPL260417C00360000,2026-04-17,360.0,call,AAPL,american,BATO
O:AAPL260417C00370000,2026-04-17,370.0,call,AAPL,american,BATO
O:AAPL260417C00380000,2026-04-17,380.0,call,AAPL,american,BATO
O:AAPL260417C00390000,2026-04-17,390.0,call,AAPL,american,BATO
O:AAPL260417C00400000,2026-04-17,400.0,call,AAPL,american,BATO
O:AAPL260417C00410000,2026-04-17,410.0,call,AAPL,american,BATO
O:AAPL260417C00420000,2026-04-17,420.0,call,AAPL,american,BATO
O:AAPL260417C00430000,2026-04-17,430.0,call,AAPL,american,BATO
O:AAPL260417C00440000,2026-04-17,440.0,call,AAPL,american,BATO
O:AAPL260417C00450000,2026-04-17,450.0,call,AAPL,american,BATO
O:AAPL260417P00120000,2026-04-17,120.0,put,AAPL,american,BATO
O:AAPL260417P00125000,2026-04-17,125.0,put,AAPL,american,BATO
O:AAPL260417P00130000,2026-04-17,130.0,put,AAPL,american,BATO
O:AAPL260417P00135000,2026-04-17,135.0,put,AAPL,american,BATO
O:AAPL260417P00140000,2026-04-17,140.0,put,AAPL,american,BATO
O:AAPL260417P00145000,2026-04-17,145.0,put,AAPL,american,BATO
O:AAPL260417P00150000,2026-04-17,150.0,put,AAPL,american,BATO
O:AAPL260417P00155000,2026-04-17,155.0,put,AAPL,american,BATO
O:AAPL260417P00160000,2026-04-17,160.0,put,AAPL,american,BATO
O:AAPL260417P00165000,2026-04-17,165.0,put,AAPL,american,BATO
O:AAPL260417P00170000,2026-04-17,170.0,put,AAPL,american,BATO
O:AAPL260417P00175000,2026-04-17,175.0,put,AAPL,american,BATO
O:AAPL260417P00180000,2026-04-17,180.0,put,AAPL,american,BATO
O:AAPL260417P00185000,2026-04-17,185.0,put,AAPL,american,BATO
O:AAPL260417P00190000,2026-04-17,190.0,put,AAPL,american,BATO
O:AAPL260417P00195000,2026-04-17,195.0,put,AAPL,american,BATO
O:AAPL260417P00200000,2026-04-17,200.0,put,AAPL,american,BATO
O:AAPL260417P00205000,2026-04-17,205.0,put,AAPL,american,BATO
O:AAPL260417P00210000,2026-04-17,210.0,put,AAPL,american,BATO
O:AAPL260417P00215000,2026-04-17,215.0,put,AAPL,american,BATO
O:AAPL260417P00220000,2026-04-17,220.0,put,AAPL,american,BATO
O:AAPL260417P00225000,2026-04-17,225.0,put,AAPL,american,BATO
O:AAPL260417P00230000,2026-04-17,230.0,put,AAPL,american,BATO
O:AAPL260417P00235000,2026-04-17,235.0,put,AAPL,american,BATO
O:AAPL260417P00240000,2026-04-17,240.0,put,AAPL,american,BATO
O:AAPL260417P00245000,2026-04-17,245.0,put,AAPL,american,BATO
O:AAPL260417P00250000,2026-04-17,250.0,put,AAPL,american,BATO
O:AAPL260417P00255000,2026-04-17,255.0,put,AAPL,american,BATO
O:AAPL260417P00260000,2026-04-17,260.0,put,AAPL,american,BATO
O:AAPL260417P00265000,2026-04-17,265.0,put,AAPL,american,BATO
O:AAPL260417P00270000,2026-04-17,270.0,put,AAPL,american,BATO
O:AAPL260417P00275000,2026-04-17,275.0,put,AAPL,american,BATO
O:AAPL260417P00280000,2026-04-17,280.0,put,AAPL,american,BATO
O:AAPL260417P00285000,2026-04-17,285.0,put,AAPL,american,BATO
O:AAPL260417P00290000,2026-04-17,290.0,put,AAPL,american,BATO
O:AAPL260417P00295000,2026-04-17,295.0,put,AAPL,american,BATO
O:AAPL260417P00300000,2026-04-17,300.0,put,AAPL,american,BATO
O:AAPL260417P00305000,2026-04-17,305.0,put,AAPL,american,BATO
O:AAPL260417P00310000,2026-04-17,310.0,put,AAPL,american,BATO
O:AAPL260417P00315000,2026-04-17,315.0,put,AAPL,american,BATO
O:AAPL260417P00320000,2026-04-17,320.0,put,AAPL,american,BATO
O:AAPL260417P00325000,2026-04-17,325.0,put,AAPL,american,BATO
O:AAPL260417P00330000,2026-04-17,330.0,put,AAPL,american,BATO
O:AAPL260417P00340000,2026-04-17,340.0,put,AAPL,american,BATO
O:AAPL260417P00350000,2026-04-17,350.0,put,AAPL,american,BATO
O:AAPL260417P00360000,2026-04-17,360.0,put,AAPL,american,BATO
O:AAPL260417P00370000,2026-04-17,370.0,put,AAPL,american,BATO
O:AAPL260417P00380000,2026-04-17,380.0,put,AAPL,american,BATO
O:AAPL260417P00390000,2026-04-17,390.0,put,AAPL,american,BATO
